name,mean,std,amin,amax
Bancor Network Token,39389545.677083336,1267012.6148299328,37613631.0,42595315.0
Band Protocol,95300281.77083333,4160761.826065175,89100222.0,103966166.0
Bankroll Network,7540361.854166667,524986.5693961164,6443815.0,8928633.0
BarnBridge,5645032.016129033,802083.3914668121,4669344.0,8688058.0
Based Money,7426146.177083333,486772.4709297205,6350679.0,9294559.0
Basic Attention Token,273100984.6197917,6051867.854025561,261390924.0,285859986.0
Bella Protocol,12279114.661458334,485510.2110958639,11420821.0,12895870.0
Beowulf,13683893.276041666,2089294.2097753158,9762067.0,15963582.0
Bibox Token,5933215.328125,179633.45463718905,5668430.0,6299580.0
Binance Coin,4085064765.890625,135756905.10310417,3856224791.0,4307217148.0
Binance USD,700514949.0260416,5934137.84534876,686211295.0,709900699.0
Bit-Z Token,13785501.098958334,280992.4812816417,13288039.0,14241968.0
BitKan,11308058.9375,213794.05011670353,10990560.0,11915236.0
BitShares,43458342.640625,2599946.033498251,38353737.0,47248401.0
BitTorrent,188894946.82291666,5817422.45732189,179744423.0,199342938.0
Bitcoin,251709007217.4271,2400547900.654258,245457248924.0,256376118324.0
Bitcoin 2,7210429.682291667,356331.7764575023,6295608.0,7753900.0
Bitcoin Cash,4692564128.588542,195337685.33332804,4413958106.0,5024361974.0
Bitcoin Diamond,83860683.68229167,3945376.979804088,73373039.0,88622817.0
Bitcoin Gold,121839112.22395833,1655300.4607193088,119137246.0,125174697.0
Bitcoin Rhodium,4923032.875,45950.372463708845,4809583.0,4942446.0
Bitcoin SV,2913936448.4479165,103547108.99960336,2725591941.0,3088380762.0
Bitmax Token,33966131.760416664,663910.7258793395,32996487.0,35320010.0
Blocknet,7654658.197916667,1093120.3808089471,6611938.0,11742834.0
Blockstack,133766230.484375,4611831.428120829,124929703.0,141786691.0
Bloody Token,4694209.0,,4694209.0,4694209.0
Bluzelle,14071368.328125,645262.5432471223,13086413.0,14984417.0
Bounce Token,9047086.473958334,446490.6291279689,8486709.0,10281467.0
Bread,4763920.0,71313.088882757,4694793.0,4831330.0
Burst,6324270.181818182,1114537.0864663788,5369611.0,7641612.0
BuySell,10830818.864583334,148492.5582388094,10481495.0,11009056.0
Bytecoin,25416023.979166668,790420.6338604385,23668199.0,27570612.0
Bytom,89978300.890625,3922898.8994117877,84289114.0,97216307.0
CIPHER,8052918.666666667,5304.060928508785,8047937.0,8058495.0
CNNS,5565672.713541667,316671.3520036479,4977177.0,6427249.0
COCOS BCX,10482362.854166666,142571.0808915905,9981631.0,10768105.0
COTI,16486842.473958334,816932.711837191,14982206.0,17986211.0
CRDT,27235859.348958332,498920.53149446717,26711701.0,28521537.0
CRYPTO20,21013484.453125,693477.1003726004,20016720.0,22697645.0
Cardano,2914126201.96875,88220581.19141608,2758148900.0,3097348514.0
Carry,13492441.994791666,429264.0074087038,12716718.0,15651062.0
Cartesi,5812664.802083333,168445.95972798715,5513336.0,6204925.0
CashBet Coin,6533115.734375,707597.0624541668,5569575.0,8315103.0
Celer Network,14572651.802083334,670063.919235838,13458022.0,15834074.0
Celsius Network,502612384.6510417,5087657.461251243,493030522.0,516490255.0
Centaur,25374181.5,280326.8502968835,24706421.0,26047623.0
CertiK,17238853.041666668,974378.8130606158,15362055.0,19240217.0
ChainX,17900571.010416668,176782.94784647005,17457656.0,18265513.0
Chainlink,4218767279.171875,183046199.6621658,3959760358.0,4533351849.0
Cherry,10692307.96875,294019.0946346129,10225459.0,11338439.0
Chiliz,50319459.5,777804.3835687595,47662911.0,51827276.0
Chimpion,28307526.625,2826559.4425868182,20472180.0,33396042.0
Chromia,10174609.338541666,654631.4591674928,9261801.0,11279841.0
Cindicator,15327468.635416666,702065.536949467,14142766.0,16833212.0
Civic,16686738.182291666,419963.66194717103,15971274.0,17693827.0
CoinHe Token,4826580.432291667,67347.54527253535,4664763.0,4964612.0
CoinMetro,8108520.713541667,431938.56102770945,7423600.0,8975337.0
Compound,350248631.2291667,17239821.214729834,316689372.0,381736259.0
Constellation,54900969.0,0.0,54900969.0,54900969.0
Content Value Network,8957826.411458334,633860.9431378085,7966877.0,10157149.0
Contentos,17759129.208333332,686356.3218230444,16634280.0,19580902.0
Cosmos,1092747252.5052083,35625195.25614453,1032450889.0,1157203052.0
Covesting,10115723.916666666,540770.7581411047,9218011.0,11102148.0
Cream,22465519.729166668,854667.3530273719,20317302.0,24149396.0
Crypterium,18781243.171875,439072.9943272254,17911340.0,19572366.0
Crypto.com Coin,1702260405.1354167,57371906.70275553,1559046480.0,1805047971.0
Curve DAO Token,39781172.989583336,2123684.466951798,36835019.0,44268887.0
CyberMiles,5666933.958333333,253939.74556552304,5249781.0,6334962.0
DAOstack,5698457.0,451812.8228339871,4746341.0,6828309.0
DFI.money,50041944.322916664,2337836.4459977173,46664785.0,54751403.0
DIA,26936448.8125,1377596.744537968,24826083.0,29323593.0
DMM: Governance,8192272.510416667,240050.42451646682,7843634.0,8572580.0
DMarket,6864288.348958333,51283.46158249095,6748461.0,6970278.0
DOS Network,6341657.03125,260898.19221763205,5872838.0,6713851.0
DUSK Network,14120380.822916666,746822.7047200905,12896944.0,15606170.0
DXDao,5962611.291666667,146985.16106173643,5741037.0,6241306.0
DaTa eXchange Token,7953584.328125,232602.1635082621,7540279.0,8388264.0
Dai,953810778.4114584,5158378.728174499,944764948.0,961687957.0
Darico Ecosystem Coin,19318823.0,0.0,19318823.0,19318823.0
Darwinia Network Native Token,15084405.947916666,696119.0380547623,13830726.0,16871333.0
Dash,641506273.4270834,16785621.360411845,620322504.0,678541688.0
DeFiPulse Index,14098834.322916666,339032.2048612298,13457767.0,14741998.0
Decentraland,84716732.765625,2260656.296817883,79956484.0,89527725.0
Decred,145865355.05208334,3040616.2034153757,141737818.0,152244523.0
DefiDollar,6325595.067708333,798176.5689204392,5448199.0,8645200.0
DefiDollar DAO,7497516.96875,255574.88752721273,7179663.0,7972485.0
Dego Finance,5810936.067708333,95067.20914659284,5257929.0,5990263.0
Dent,14934692.890625,372245.8023764466,14360901.0,15916373.0
Dero,5701625.244791667,227520.67962093095,5420517.0,6210525.0
DexTools,6265270.567708333,344775.12390906113,5784996.0,6952602.0
Dify.Finance,7127843.895833333,123655.34284174099,6940599.0,7377512.0
DigiByte,270809195.734375,6859942.331491836,255954829.0,283026295.0
DigitalNote,5050730.428571428,293213.6477410823,4627920.0,5865641.0
Digitex Futures Exchange,30184515.510416668,2923952.403513341,23683130.0,34726987.0
Digix Gold,5836980.088541667,85022.2549468592,5638962.0,5985896.0
DigixDAO,10796088.578125,190507.27007362526,10394178.0,11171732.0
Divi,69205965.31770833,1857786.1996797563,65600326.0,72872013.0
