name,mean,std,amin,amax
LCX,0.011684253802083334,0.0007884058991777287,0.00994413,0.01399253
LEO Token,1.2586979166666654,0.006542042513185725,1.25,1.27
LINKA,0.0042261085416666665,4.1229306762084025e-05,0.00414769,0.00440567
LTO Network,0.05833763541666668,0.0015992902851331618,0.055833,0.060909000000000005
Lambda,0.013159618229166675,0.0006911172340538699,0.01222981,0.01432413
Lamden,0.03141771078947368,0.0010618068196518436,0.02955423,0.03351583
Leverj Gluon,0.04886852343750006,0.0008643870076210056,0.04739919,0.050567
LibraToken,0.008971827604166665,0.0005647718221491835,0.00800838,0.00994942
Lien,38.17489583333333,1.5513409128350666,35.46,42.13
LikeCoin,0.007008594583333333,0.00011367931407249538,0.00692862,0.00758376
Linkeye,0.010250750364583337,0.0007130070504247228,0.00921534,0.01157461
Lisk,0.9936314062500009,0.028279350520759677,0.935414,1.04
Litecoin,53.89192708333332,1.132826208995109,51.9,56.48
Lition,0.0786979090909091,0.0005396985185351993,0.077815,0.079843
Livepeer,1.588645833333331,0.050404017783565444,1.53,1.72
LockTrip,0.3374177135416667,0.011927135606951961,0.301087,0.359018
Loki Network,0.40225603645833324,0.005096237025042781,0.393581,0.41221499999999994
Loom Network,0.016369012447916668,0.0005969702649279195,0.015402500000000001,0.01751013
Loopring,0.1406256302083334,0.004355980817620802,0.13308499999999998,0.15226800000000001
MANTRA DAO,0.06447655208333329,0.0050889396418017365,0.056705,0.074584
MATH,0.490503640625,0.016147182402846662,0.465466,0.536215
MCO,1.9003645833333342,0.3721345987365169,1.08,2.28
MX Token,0.14432397916666662,0.007628136252073116,0.132681,0.158348
MXC,0.007705168072916663,0.0004377307011182812,0.00666496,0.00877697
MaidSafeCoin,0.1015763020833333,0.005148683812128403,0.093401,0.134296
Mainframe,0.0017415319270833332,4.8835009906848334e-05,0.00165678,0.00185071
Maker,528.2268749999998,12.504087399789594,504.81,556.32
Matic Network,0.013517553333333343,0.0004962537373341896,0.01268663,0.01439574
Matrix AI Network,0.04656782616541353,0.005630982628571756,0.00606483,0.055526
Measurable Data Token,0.011259094843750003,0.00030864436725747205,0.01057007,0.01169235
Medibloc,0.004590188020833334,5.907672555980561e-05,0.0044502,0.00469716
Melon,21.43973958333334,0.353576246649277,20.46,22.06
Meta,0.964337249999999,0.06234723312401206,0.841864,1.07
Metal,0.28449610416666665,0.007073693788331613,0.27548,0.306503
Metaverse ETP,0.15294688541666665,0.003681681344992922,0.145322,0.162252
Metronome,0.7554731041666664,0.01065086640575674,0.735811,0.779645
Minter,0.002491294218750002,0.00011336069209134441,0.00226372,0.0026796999999999997
Moeda Loyalty Points,0.5222038645833335,0.016242039873705757,0.49528599999999995,0.56702
MonaCoin,1.2391666666666654,0.016793583084314553,1.21,1.28
Monero,120.47421875000002,2.821868864612703,116.52,127.8
Monolith,0.2552038854166668,0.0066403063905684,0.245337,0.272048
Morpheus Network,0.21523870833333322,0.0059508524505575856,0.197419,0.244335
MovieBloc,0.0013574923300970862,2.556160885896269e-05,0.0012862,0.00141139
NAGA,0.07031749999999998,0.0012947510302627676,0.068436,0.07382799999999999
NEM,0.09885855208333333,0.0013667963449548806,0.094699,0.101006
NEO,15.00723958333334,0.3725505480947384,14.24,15.66
NEXO,0.17181910937499997,0.0060709377389213635,0.161171,0.181136
NKN,0.017850850833333338,0.00040856111210302857,0.01701878,0.01847734
NOIA Network,0.050287724531250015,0.0027072809760102005,0.04495358,0.056115
NXT,0.009170363281249998,9.257971627813703e-05,0.00903945,0.00945265
Namecoin,0.4421892968750003,0.010673784991874456,0.418663,0.46621999999999997
Nano,0.7254697187499999,0.013821896678255103,0.7051470000000001,0.750051
Nash Exchange,0.8412423489583339,0.018046311402143682,0.7993819999999999,0.875157
NavCoin,0.09656771354166667,0.002785977636076105,0.09228,0.101477
Neblio,0.33478136458333346,0.00541968079684421,0.326033,0.344603
Nebulas,0.25965902604166663,0.01157153160883145,0.243189,0.279152
Nectar Token,0.14932969270833327,0.002213701686403662,0.145777,0.157922
Nervos Network,0.003278985416666666,0.00022052002197289294,0.00300923,0.0036433
Nest Protocol,0.03746774984375003,0.00230424961984106,0.03250499,0.04251029
Newscrypto Coin,0.1801870000000001,0.0014974404899502447,0.177235,0.185224
Nexus,0.17737828125,0.006455307612402801,0.168462,0.194252
Nexus Mutual,20.84703125,1.1709923473500394,19.42,22.7
Nice,13379.393333333333,759.8496649118604,11991.87,13899.62
Nimiq,0.002218759010416666,3.031505446618597e-05,0.00217116,0.00229577
Nuco.Cloud,1.0902604166666678,0.046109758604540134,1.02,1.17
Nuls,0.20725113612565454,0.004330665329011063,0.201218,0.2222
Numeraire,23.68729166666665,0.8759341809487011,22.86,28.23
ODEM,0.023661667486631014,0.0008470230392333113,0.01576192,0.02457592
OKB,4.3352604166666655,0.1317419931931588,4.14,4.58
OMG Network,2.9814062499999996,0.09722646722636438,2.83,3.17
OST,0.007882807135416666,0.00028112480931646264,0.00744034,0.00843698
Obyte,24.727500000000003,0.6114226822216146,23.5,26.19
Ocean Protocol,0.46512487499999994,0.022811546306307717,0.420609,0.5109630000000001
Oduwa Coin,0.397318333333333,0.044825006173892595,0.256752,0.471867
Ontology,0.43424724999999964,0.014388465835868244,0.411505,0.461247
